Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
11.972344,2208,683,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972381,2112,695,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972443,7712,707,,,,,,,,,,65536,8497.925,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972496,2176,719,,,,,,,,,,256,117.647,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972535,2208,731,,,,,,,,,,256,115.942,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972579,2113,743,,,,,,,,,,256,121.155,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972607,2111,755,,,,,,,,,,256,121.270,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972633,2112,767,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972749,15489,779,,,,,,,,,,147456,9520.046,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972879,2176,791,,,,,,,,,,256,117.647,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972923,2271,803,,,,,,,,,,256,112.726,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.972969,2176,815,,,,,,,,,,256,117.647,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973002,2176,827,,,,,,,,,,256,117.647,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973030,2144,839,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973094,7680,851,,,,,,,,,,65536,8533.333,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973152,2144,863,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973190,2144,875,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973229,2208,887,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973265,2207,899,,,,,,,,,,1024,463.978,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973293,2144,911,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973385,14304,923,,,,,,,,,,131072,9163.311,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973449,2177,935,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973489,2176,947,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973524,2208,959,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973563,2177,971,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973592,2143,983,,,,,,,,,,8,3.733,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973764,51360,995,,,,,,,,,,589824,11484.112,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973903,2177,1007,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973942,2177,1019,,,,,,,,,,512,235.186,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.973988,2176,1031,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974016,2208,1043,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974049,2144,1055,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974170,24864,1067,,,,,,,,,,262144,10543.115,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974247,2273,1079,,,,,,,,,,2048,901.012,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974334,2240,1091,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974428,2240,1103,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974472,2240,1115,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974502,2080,1127,,,,,,,,,,8,3.846,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.974925,46144,1143,,,,,,,,,,524288,11361.997,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975073,2240,1155,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975124,2272,1167,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975170,2304,1179,,,,,,,,,,2048,888.889,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975199,2303,1191,,,,,,,,,,2048,889.275,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975228,2145,1203,,,,,,,,,,8,3.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975338,24928,1215,,,,,,,,,,262144,10516.046,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975420,2176,1227,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975463,2176,1239,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975500,2176,1251,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975528,2400,1263,,,,,,,,,,512,213.333,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975563,2113,1275,,,,,,,,,,8,3.786,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975733,51199,1287,,,,,,,,,,589824,11520.225,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975870,2143,1299,,,,,,,,,,512,238.917,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975910,2144,1311,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.975944,2144,1323,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976001,2144,1335,,,,,,,,,,512,238.806,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976047,2113,1347,,,,,,,,,,8,3.786,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976199,24832,1359,,,,,,,,,,262144,10556.701,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976303,2240,1371,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976363,2240,1383,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976401,2304,1395,,,,,,,,,,2048,888.889,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976431,2272,1407,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976467,2144,1419,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976579,24800,1431,,,,,,,,,,262144,10570.323,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976662,2176,1443,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976700,2176,1455,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976739,2176,1467,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976777,2176,1479,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.976804,2144,1491,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977222,51456,1507,,,,,,,,,,589824,11462.687,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977376,2208,1519,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977417,2208,1531,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977453,2176,1543,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977491,2143,1555,,,,,,,,,,512,238.917,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977519,2113,1567,,,,,,,,,,8,3.786,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977634,25344,1579,,,,,,,,,,262144,10343.434,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977722,2240,1591,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977781,2272,1603,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977851,2240,1615,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977914,2272,1627,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.977951,2176,1639,,,,,,,,,,8,3.676,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978075,24608,1651,,,,,,,,,,262144,10652.796,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978171,2175,1663,,,,,,,,,,512,235.402,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978210,2176,1675,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978245,2208,1687,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978285,2208,1699,,,,,,,,,,512,231.884,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978320,2176,1711,,,,,,,,,,8,3.676,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978504,51392,1723,,,,,,,,,,589824,11476.961,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978622,2176,1735,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978667,2176,1747,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978703,2176,1759,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978730,2176,1771,,,,,,,,,,512,235.294,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978765,2144,1783,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978873,24608,1795,,,,,,,,,,262144,10652.796,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978947,2272,1807,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.978990,2240,1819,,,,,,,,,,2048,914.286,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979024,2272,1831,,,,,,,,,,2048,901.408,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979061,2336,1843,,,,,,,,,,2048,876.712,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979095,2144,1855,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979591,46112,1871,,,,,,,,,,524288,11369.882,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979740,2240,1883,,,,,,,,,,1024,457.143,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979791,2241,1895,,,,,,,,,,1024,456.939,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979829,2208,1907,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979863,2208,1919,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.979893,2144,1931,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.980430,343998,1947,,,,,,,,,,2359296,6858.458,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.980927,2240,1959,,,,,,,,,,1024,457.143,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.980980,2208,1971,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981016,2208,1983,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981045,2208,1995,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981087,2112,2007,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981437,88639,2019,,,,,,,,,,1048576,11829.736,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981627,2368,2031,,,,,,,,,,4096,1729.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981687,2432,2043,,,,,,,,,,4096,1684.211,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981728,2432,2055,,,,,,,,,,4096,1684.211,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981765,2400,2067,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.981795,2112,2079,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.982080,324670,2091,,,,,,,,,,2097152,6459.334,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.982628,2368,2103,,,,,,,,,,4096,1729.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.982683,2432,2115,,,,,,,,,,4096,1684.211,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.982726,2400,2127,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.982781,2400,2139,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.982811,2112,2151,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.983392,88255,2167,,,,,,,,,,1048576,11881.208,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.983584,2175,2179,,,,,,,,,,1024,470.805,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.983626,2208,2191,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.983676,2176,2203,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.983706,2176,2215,,,,,,,,,,1024,470.588,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.983735,2112,2227,,,,,,,,,,8,3.788,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.984029,358845,2239,,,,,,,,,,2359296,6574.694,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.984623,2144,2251,,,,,,,,,,1024,477.612,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.984691,2240,2263,,,,,,,,,,1024,457.143,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.984775,2208,2275,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.984826,2208,2287,,,,,,,,,,1024,463.768,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.984869,2145,2299,,,,,,,,,,8,3.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.985173,88703,2311,,,,,,,,,,1048576,11821.201,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.985364,2433,2323,,,,,,,,,,4096,1683.518,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.985408,2400,2335,,,,,,,,,,4096,1706.667,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.985444,2368,2347,,,,,,,,,,4096,1729.730,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.985482,2432,2359,,,,,,,,,,4096,1684.211,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.985516,2144,2371,,,,,,,,,,8,3.731,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
11.986006,88735,2387,,,,,,,,,,1048576,11816.938,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy HtoD]
