Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
10.584752,5184,635,,,,,,,,,,32768,6320.988,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.584804,1664,647,,,,,,,,,,512,307.692,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.584837,1695,659,,,,,,,,,,512,302.065,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.584875,1696,671,,,,,,,,,,512,301.887,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.584899,1729,683,,,,,,,,,,512,296.125,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.584923,1632,695,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.585498,51712,711,,,,,,,,,,589824,11405.941,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.585654,1696,723,,,,,,,,,,512,301.887,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.585693,1664,735,,,,,,,,,,512,307.692,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.585727,1664,747,,,,,,,,,,512,307.692,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.585762,2016,759,,,,,,,,,,512,253.968,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.585789,1632,771,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586041,51200,783,,,,,,,,,,589824,11520.000,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586201,1696,795,,,,,,,,,,512,301.887,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586240,1696,807,,,,,,,,,,512,301.887,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586279,1696,819,,,,,,,,,,512,301.887,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586318,1664,831,,,,,,,,,,512,307.692,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586343,1631,843,,,,,,,,,,8,4.905,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.586913,104383,859,,,,,,,,,,1179648,11301.151,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.587203,1728,871,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.587242,1760,883,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.587279,1728,895,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.587305,1760,907,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.587330,1632,919,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.587632,416576,931,,,,,,,,,,2359296,5663.543,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588282,1728,943,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588326,1728,955,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588370,1760,967,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588395,1760,979,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588420,1664,991,,,,,,,,,,8,4.808,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588499,14368,1003,,,,,,,,,,131072,9122.494,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588566,1727,1015,,,,,,,,,,1024,592.936,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588599,1761,1027,,,,,,,,,,1024,581.488,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588636,1760,1039,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588669,1728,1051,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.588699,1632,1063,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.589034,369919,1075,,,,,,,,,,2359296,6377.872,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.589669,2049,1087,,,,,,,,,,1024,499.756,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.589710,1760,1099,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.589742,1728,1111,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.589775,1760,1123,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.589810,1632,1135,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.590129,348639,1147,,,,,,,,,,2359296,6767.160,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.590702,1727,1159,,,,,,,,,,1024,592.936,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.590740,1761,1171,,,,,,,,,,1024,581.488,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.590776,1728,1183,,,,,,,,,,1024,592.593,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.590811,1760,1195,,,,,,,,,,1024,581.818,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.590842,1632,1207,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.591193,911390,1219,,,,,,,,,,4718592,5177.358,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.592269,1855,1231,,,,,,,,,,2048,1104.043,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.592319,1888,1243,,,,,,,,,,2048,1084.746,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.592352,1856,1255,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.592381,1856,1267,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.592406,1664,1279,,,,,,,,,,8,4.808,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.593010,2133372,1295,,,,,,,,,,9437184,4423.600,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595455,1855,1307,,,,,,,,,,2048,1104.043,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595503,1855,1319,,,,,,,,,,2048,1104.043,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595538,1888,1331,,,,,,,,,,2048,1084.746,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595572,1856,1343,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595599,1632,1355,,,,,,,,,,8,4.902,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595772,45568,1367,,,,,,,,,,524288,11505.618,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595893,1856,1379,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595932,1856,1391,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.595994,1855,1403,,,,,,,,,,2048,1104.043,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.596021,1855,1415,,,,,,,,,,2048,1104.043,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.596047,1631,1427,,,,,,,,,,8,4.905,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.596407,2040252,1439,,,,,,,,,,9437184,4625.499,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.598653,1857,1451,,,,,,,,,,2048,1102.854,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.598696,1857,1463,,,,,,,,,,2048,1102.854,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.598730,1856,1475,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.598764,2048,1487,,,,,,,,,,2048,1000.000,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.598790,1664,1499,,,,,,,,,,8,4.808,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.599318,2182172,1515,,,,,,,,,,9437184,4324.675,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.601813,1824,1527,,,,,,,,,,2048,1122.807,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.601868,1888,1539,,,,,,,,,,2048,1084.746,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.601905,1856,1551,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.601933,1856,1563,,,,,,,,,,2048,1103.448,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.601975,1664,1575,,,,,,,,,,8,4.808,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.602281,300991,1587,,,,,,,,,,2048000,6804.190,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
10.602782,2081,1599,,,,,,,,,,4000,1922.153,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
16.772847,2048,1756,,,,,,,,,,80,39.063,Pinned,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
16.791607,493023,1946,,,,,,,,,,6021120,12212.655,Pinned,Device,Tesla V100-SXM2-16GB (0),1,13,[CUDA memcpy HtoD]
16.802101,1952,2013,,,,,,,,,,15360,7868.852,Device,,Tesla V100-SXM2-16GB (0),1,85,[CUDA memset]
16.802124,1760,2014,,,,,,,,,,15360,8727.273,Device,,Tesla V100-SXM2-16GB (0),1,86,[CUDA memset]
16.802135,1632,2015,,,,,,,,,,15360,9411.765,Device,,Tesla V100-SXM2-16GB (0),1,87,[CUDA memset]
16.802153,1599,2016,,,,,,,,,,15360,9606.004,Device,,Tesla V100-SXM2-16GB (0),1,88,[CUDA memset]
16.802589,1665,2047,,,,,,,,,,112,67.267,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
16.838502,321439,2204,3920,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
16.862966,317855,2210,3920,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
16.863864,5760,2216,50,1,1,256,1,1,38,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,cask_cudnn::computeOffsetsKernel(cask_cudnn::ComputeOffsetsParams)
16.863896,230400,2217,980,1,1,128,1,1,160,16384,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_128x64_relu_xregs_large_nn_v1
16.864494,149248,2222,246,1,1,512,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensor4dStruct, float const*, float*)"
16.864645,285119,2224,3920,2,1,8,8,1,64,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void explicit_convolve_sgemm<float, int, 1024, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, float const*, float const*)"
16.865340,15008,2242,12,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,7,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865380,15616,2245,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865552,20256,2252,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
16.865578,16896,2254,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865607,11712,2256,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865625,13120,2263,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
16.865639,1727,2267,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865640,11552,2265,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865653,12447,2274,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
16.865665,19264,2278,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865667,11904,2276,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865686,13217,2285,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
16.865701,13793,2289,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865703,11425,2287,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865717,10944,2296,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
16.865728,3999,2300,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865732,12032,2298,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865748,11199,2307,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
16.865759,3487,2311,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865762,11199,2309,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865774,11486,2318,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
16.865785,3136,2322,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865788,11487,2320,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865818,13216,2329,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
16.865831,2110,2333,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865833,11104,2331,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865845,12064,2340,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
16.865857,17311,2344,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
16.865859,11264,2342,40,1,1,512,1,1,63,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
16.865875,7679,2351,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
16.865883,6591,2355,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
