Start(sec),Duration(nsec),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem,DymSMem,Bytes,Thru(MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
12.125038,96646811,486,,,,,,,,,,411041792,4253.030,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
12.222829,3487,499,,,,,,,,,,16384,4698.595,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
12.223651,15456190,516,,,,,,,,,,67108864,4341.876,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
12.239611,3712,529,,,,,,,,,,16384,4413.793,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
12.240394,3597226,546,,,,,,,,,,16384000,4554.621,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
12.244339,2112,559,,,,,,,,,,4000,1893.939,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
18.130439,2080,594,,,,,,,,,,80,38.462,Pinned,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
18.146582,495997,784,,,,,,,,,,6021120,12139.428,Pinned,Device,Tesla V100-SXM2-16GB (0),1,13,[CUDA memcpy HtoD]
18.155272,1888,851,,,,,,,,,,15360,8135.593,Device,,Tesla V100-SXM2-16GB (0),1,85,[CUDA memset]
18.155285,1633,852,,,,,,,,,,15360,9406.001,Device,,Tesla V100-SXM2-16GB (0),1,86,[CUDA memset]
18.155303,1569,853,,,,,,,,,,15360,9789.675,Device,,Tesla V100-SXM2-16GB (0),1,87,[CUDA memset]
18.155316,1601,854,,,,,,,,,,15360,9594.004,Device,,Tesla V100-SXM2-16GB (0),1,88,[CUDA memset]
18.155624,1695,885,,,,,,,,,,112,66.077,Pageable,Device,Tesla V100-SXM2-16GB (0),1,7,[CUDA memcpy HtoD]
18.188789,477597,1042,15680,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
18.215039,463773,1048,15680,2,1,8,8,1,80,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, true, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)"
18.215834,7488,1054,197,1,1,256,1,1,38,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,cask_cudnn::computeOffsetsKernel(cask_cudnn::ComputeOffsetsParams)
18.215914,243614,1055,3920,1,1,128,1,1,128,16384,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_scudnn_128x64_relu_small_nn_v1
18.216427,90463,1060,981,1,1,512,1,1,40,0,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensor4dStruct, float const*, float*)"
18.216520,500541,1062,15680,2,1,8,8,1,64,2304,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void explicit_convolve_sgemm<float, int, 1024, 5, 5, 3, 3, 3, 0, false>(int, int, int, float const*, int, float const*, int, float*, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, float const*, float const*)"
18.217309,85695,1071,1536,1,1,16,16,1,61,0,16384,,,,,Tesla V100-SXM2-16GB (0),1,7,"void DSE::regular_fft_pad<0, 1, 256, 16, 16, 1, float, float, float2>(float2*, float*, int, int3, int3, int, int3, int3, int, int, int, int, int, bool)"
18.217395,33631,1075,240,1,1,16,16,1,61,0,16384,,,,,Tesla V100-SXM2-16GB (0),1,77,"void DSE::regular_fft_pad<0, 1, 256, 16, 16, 1, float, float, float2>(float2*, float*, int, int3, int3, int, int3, int3, int, int, int, int, int, bool)"
18.217429,112030,1073,1548,1,1,16,16,1,48,0,16384,,,,,Tesla V100-SXM2-16GB (0),1,7,"void DSE::vector_fft<0, 1, 256, 16, 16, 1, float, float, float2>(float2*, float2*, int, int3, int3)"
18.217541,43135,1077,242,1,1,16,16,1,48,0,16384,,,,,Tesla V100-SXM2-16GB (0),1,77,"void DSE::vector_fft<0, 1, 256, 16, 16, 1, float, float, float2>(float2*, float2*, int, int3, int3)"
18.217587,112126,1087,3,1032,1,256,1,1,40,8320,0,,,,,Tesla V100-SXM2-16GB (0),1,77,"void transpose_readWrite_alignment_kernel<float2, float2, 1, false, 6, 4, 4>(cublasTransposeParams<float2>, float2 const*, float2*, float2 const*)"
18.217699,35040,1084,1,1032,1,256,1,1,40,8320,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void transpose_readWrite_alignment_kernel<float2, float2, 1, false, 6, 4, 4>(cublasTransposeParams<float2>, float2 const*, float2*, float2 const*)"
18.217737,583516,1099,1,1,33024,128,1,1,94,13312,0,,,,,Tesla V100-SXM2-16GB (0),1,7,volta_cgemm_64x32_tn
18.218321,421085,1102,516,20,1,256,1,1,40,8320,0,,,,,Tesla V100-SXM2-16GB (0),1,7,"void transpose_readWrite_alignment_kernel<float2, float2, 1, false, 6, 4, 4>(cublasTransposeParams<float2>, float2 const*, float2*, float2 const*)"
18.218744,428701,1104,5160,1,1,16,16,1,48,0,16384,,,,,Tesla V100-SXM2-16GB (0),1,7,"void DSE::vector_fft<1, 2, 256, 16, 16, 1, float, float, float2>(float2*, float2*, int, int3, int3)"
18.219174,657851,1106,5120,1,1,16,16,1,60,0,16384,,,,,Tesla V100-SXM2-16GB (0),1,7,"void DSE::regular_fft_clip<1, 2, 256, 16, 16, 1, float, float, float2>(float*, float2*, int, int3, int3, int, int3, int3, int, int, int, int, int, float, float, bool, int, float*, float*)"
18.220209,15200,1122,12,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,7,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220280,16031,1125,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220462,19712,1132,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220491,20960,1134,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220515,12032,1136,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220545,13407,1143,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.220559,2143,1147,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220561,17054,1145,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220578,13920,1154,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220592,10014,1158,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220602,20639,1156,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220622,12607,1165,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.220635,9279,1169,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220644,13695,1167,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220658,11967,1176,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220670,10815,1180,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220681,6367,1178,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220687,24863,1187,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.220712,4766,1191,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220717,13056,1189,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220730,20255,1198,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220750,9598,1202,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220760,4351,1200,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220764,30720,1209,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.220797,3839,1211,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220801,11840,1213,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220815,7999,1220,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220823,8575,1224,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220832,8639,1222,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220840,16767,1231,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.220857,7167,1235,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220864,20927,1233,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220885,11454,1242,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220897,8191,1246,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220905,24831,1244,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220930,8639,1253,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.220938,10911,1257,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220949,7359,1255,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220957,18687,1264,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.220975,9663,1268,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.220985,9343,1266,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.220994,20735,1275,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.221015,5215,1279,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221020,10911,1277,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221031,24063,1286,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.221055,4286,1290,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221060,10751,1288,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221070,26303,1297,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.221097,4703,1301,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221101,10399,1299,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221112,10367,1308,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.221122,8895,1312,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221131,10687,1310,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221142,14431,1319,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.221156,11999,1323,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221168,4735,1321,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221173,27582,1330,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.221200,4448,1334,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221205,16030,1332,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221221,18432,1341,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.221239,9022,1345,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221248,12095,1343,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221261,16639,1352,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.221277,10367,1356,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221288,7007,1354,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221295,24479,1363,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.221319,5983,1367,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221325,8479,1365,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221333,26239,1374,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.221360,5247,1378,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221365,14239,1376,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221379,22302,1385,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,78,volta_gcgemm_64x32_nt
18.221402,5535,1389,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,77,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
18.221407,14111,1387,40,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_c2r_32x32<float, false, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, int, int)"
18.221421,7967,1396,1,1,544,128,1,1,126,18432,0,,,,,Tesla V100-SXM2-16GB (0),1,77,volta_gcgemm_64x32_nt
18.221429,10239,1400,2,1,1,512,1,1,64,0,35904,,,,,Tesla V100-SXM2-16GB (0),1,78,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)"
